2019-09-12 18:40:14.362202	策略初始化完成
2019-09-12 18:40:14.362224	开始回放历史数据
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=89348.0, total_volume_b=19070.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=323147.0, total_volume_b=8935.0
Keep Low=> total_count=1, avg_price_diff=86, total_volume_a=41677.0, total_volume_b=43241.0
Keep Low=> total_count=3, avg_price_diff=93, total_volume_a=174716.0, total_volume_b=49684.0
Keep Low=> total_count=8, avg_price_diff=95, total_volume_a=454093.0, total_volume_b=483326.0
Keep Low=> total_count=3, avg_price_diff=96, total_volume_a=207895.0, total_volume_b=85224.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=151642.0, total_volume_b=128470.0
Keep Low=> total_count=2, avg_price_diff=94, total_volume_a=117224.0, total_volume_b=58600.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=94077.0, total_volume_b=12603.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=201011.0, total_volume_b=35266.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=34400.0, total_volume_b=24300.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=206913.0, total_volume_b=25815.0
Keep Low=> total_count=8, avg_price_diff=96, total_volume_a=730916.0, total_volume_b=408366.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=140357.0, total_volume_b=21503.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=280241.0, total_volume_b=143623.0
Keep Low=> total_count=2, avg_price_diff=94, total_volume_a=138239.0, total_volume_b=116170.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=323331.0, total_volume_b=137429.0
Keep Low=> total_count=1, avg_price_diff=91, total_volume_a=830657.0, total_volume_b=330426.0
Keep Low=> total_count=216, avg_price_diff=84, total_volume_a=14525981.0, total_volume_b=7515520.0
Keep Low=> total_count=6, avg_price_diff=95, total_volume_a=321268.0, total_volume_b=48698.0
Keep Low=> total_count=2, avg_price_diff=93, total_volume_a=62324.0, total_volume_b=262626.0
Keep Low=> total_count=6, avg_price_diff=96, total_volume_a=282422.0, total_volume_b=49197.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=166073.0, total_volume_b=198110.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=70358.0, total_volume_b=60850.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=69441.0, total_volume_b=19797.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=63647.0, total_volume_b=6009.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=1000.0, total_volume_b=11.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=358341.0, total_volume_b=173535.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=121169.0, total_volume_b=80301.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=405403.0, total_volume_b=194091.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=57799.0, total_volume_b=79888.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=72898.0, total_volume_b=41931.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=50789.0, total_volume_b=11629.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=84057.0, total_volume_b=13903.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=102531.0, total_volume_b=80411.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=178063.0, total_volume_b=48778.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=79278.0, total_volume_b=1436.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=9796.0, total_volume_b=3800.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=135320.0, total_volume_b=11737.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=73414.0, total_volume_b=55330.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=849345.0, total_volume_b=254789.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=21121.0, total_volume_b=20283.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=50822.0, total_volume_b=3123.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=198410.0, total_volume_b=7822.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=74319.0, total_volume_b=9853.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=105837.0, total_volume_b=18108.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=19550.0, total_volume_b=1261.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=24422.0, total_volume_b=16236.0
Keep Low=> total_count=5, avg_price_diff=95, total_volume_a=1159178.0, total_volume_b=426708.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=137047.0, total_volume_b=35014.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=80953.0, total_volume_b=218826.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=37668.0, total_volume_b=22170.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=304861.0, total_volume_b=152661.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=17516.0, total_volume_b=1636.0
Keep Low=> total_count=7, avg_price_diff=95, total_volume_a=527187.0, total_volume_b=99320.0
Keep Low=> total_count=3, avg_price_diff=91, total_volume_a=792692.0, total_volume_b=611766.0
Keep Low=> total_count=6, avg_price_diff=88, total_volume_a=2719033.0, total_volume_b=1681752.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=61997.0, total_volume_b=77925.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=103875.0, total_volume_b=127309.0
Keep Low=> total_count=3, avg_price_diff=93, total_volume_a=552142.0, total_volume_b=255336.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=235440.0, total_volume_b=82512.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=152974.0, total_volume_b=16512.0
Keep Low=> total_count=1, avg_price_diff=92, total_volume_a=195788.0, total_volume_b=23844.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=28584.0, total_volume_b=233988.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=103462.0, total_volume_b=7802.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=70305.0, total_volume_b=38127.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=22039.0, total_volume_b=1555.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=141950.0, total_volume_b=41709.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=65365.0, total_volume_b=23135.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=21216.0, total_volume_b=18013.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=63193.0, total_volume_b=0.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=56223.0, total_volume_b=171862.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=336412.0, total_volume_b=57211.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=185754.0, total_volume_b=164440.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=193595.0, total_volume_b=351316.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=81268.0, total_volume_b=80532.0
Keep Low=> total_count=4, avg_price_diff=94, total_volume_a=1164760.0, total_volume_b=411875.0
Keep Low=> total_count=6, avg_price_diff=92, total_volume_a=2920680.0, total_volume_b=2052845.0
Keep Low=> total_count=2539, avg_price_diff=52, total_volume_a=299135477.0, total_volume_b=181929102.0
Keep Low=> total_count=5, avg_price_diff=88, total_volume_a=156627.0, total_volume_b=198834.0
Keep Low=> total_count=28, avg_price_diff=88, total_volume_a=1000043.0, total_volume_b=833982.0
Keep Low=> total_count=3, avg_price_diff=91, total_volume_a=786060.0, total_volume_b=55128.0
Keep Low=> total_count=13, avg_price_diff=91, total_volume_a=587713.0, total_volume_b=280073.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=44440.0, total_volume_b=19090.0
Keep Low=> total_count=4, avg_price_diff=93, total_volume_a=700156.0, total_volume_b=262938.0
Keep Low=> total_count=120, avg_price_diff=84, total_volume_a=21870118.0, total_volume_b=8186883.0
Keep Low=> total_count=10, avg_price_diff=54, total_volume_a=8354163.0, total_volume_b=4609908.0
Keep Low=> total_count=4, avg_price_diff=85, total_volume_a=1436778.0, total_volume_b=1061681.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=352512.0, total_volume_b=202352.0
Keep Low=> total_count=2, avg_price_diff=91, total_volume_a=1350623.0, total_volume_b=429514.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=248790.0, total_volume_b=81212.0
Keep Low=> total_count=1, avg_price_diff=89, total_volume_a=364886.0, total_volume_b=140295.0
Keep Low=> total_count=2, avg_price_diff=93, total_volume_a=322014.0, total_volume_b=96691.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=250715.0, total_volume_b=302227.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=70285.0, total_volume_b=77561.0
Keep Low=> total_count=1, avg_price_diff=91, total_volume_a=1325609.0, total_volume_b=376151.0
Keep Low=> total_count=1, avg_price_diff=89, total_volume_a=27514.0, total_volume_b=96039.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=65651.0, total_volume_b=50796.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=70052.0, total_volume_b=6200.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=2760.0, total_volume_b=20000.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=72252.0, total_volume_b=26107.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=1571.0, total_volume_b=28850.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=100869.0, total_volume_b=149169.0
Keep Low=> total_count=5, avg_price_diff=96, total_volume_a=320222.0, total_volume_b=133942.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=29305.0, total_volume_b=40597.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=63637.0, total_volume_b=37683.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=173248.0, total_volume_b=60934.0
Keep Low=> total_count=4, avg_price_diff=95, total_volume_a=1655595.0, total_volume_b=887169.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=92748.0, total_volume_b=53398.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=442485.0, total_volume_b=172510.0
Keep Low=> total_count=8, avg_price_diff=91, total_volume_a=499907.0, total_volume_b=354104.0
Keep Low=> total_count=8, avg_price_diff=90, total_volume_a=1384583.0, total_volume_b=803973.0
Keep Low=> total_count=5, avg_price_diff=96, total_volume_a=420524.0, total_volume_b=178450.0
Keep Low=> total_count=5, avg_price_diff=94, total_volume_a=177782.0, total_volume_b=45888.0
Keep Low=> total_count=25, avg_price_diff=92, total_volume_a=1540673.0, total_volume_b=970411.0
Keep Low=> total_count=8, avg_price_diff=94, total_volume_a=1528592.0, total_volume_b=767460.0
Keep Low=> total_count=2, avg_price_diff=94, total_volume_a=65362.0, total_volume_b=29369.0
Keep Low=> total_count=18, avg_price_diff=89, total_volume_a=1051738.0, total_volume_b=807925.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=76520.0, total_volume_b=117721.0
Keep Low=> total_count=156, avg_price_diff=85, total_volume_a=7130001.0, total_volume_b=4132529.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=25833.0, total_volume_b=15000.0
Keep Low=> total_count=7, avg_price_diff=95, total_volume_a=508176.0, total_volume_b=238603.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=48363.0, total_volume_b=28793.0
Keep Low=> total_count=3, avg_price_diff=88, total_volume_a=635171.0, total_volume_b=272647.0
Keep Low=> total_count=5, avg_price_diff=88, total_volume_a=567130.0, total_volume_b=442587.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=15578.0, total_volume_b=40501.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=48559.0, total_volume_b=25447.0
Keep Low=> total_count=23, avg_price_diff=90, total_volume_a=3465881.0, total_volume_b=2094834.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=2362.0, total_volume_b=251.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=253691.0, total_volume_b=81956.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=138331.0, total_volume_b=100726.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=32135.0, total_volume_b=21215.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=602.0, total_volume_b=18476.0
Keep Low=> total_count=4, avg_price_diff=95, total_volume_a=267282.0, total_volume_b=100986.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=85527.0, total_volume_b=84438.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=16805.0, total_volume_b=4770.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=22029.0, total_volume_b=37681.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=50914.0, total_volume_b=73762.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=110742.0, total_volume_b=9696.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=22603.0, total_volume_b=8454.0
Keep Low=> total_count=9, avg_price_diff=93, total_volume_a=573817.0, total_volume_b=292952.0
Keep Low=> total_count=4, avg_price_diff=93, total_volume_a=136460.0, total_volume_b=9044.0
Keep Low=> total_count=3, avg_price_diff=94, total_volume_a=342045.0, total_volume_b=112713.0
Keep Low=> total_count=6, avg_price_diff=92, total_volume_a=2255692.0, total_volume_b=920848.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=688547.0, total_volume_b=139488.0
Keep Low=> total_count=1, avg_price_diff=92, total_volume_a=298762.0, total_volume_b=74505.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=11248.0, total_volume_b=540.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=23049.0, total_volume_b=4196.0
Keep Low=> total_count=2, avg_price_diff=94, total_volume_a=90140.0, total_volume_b=14799.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=105855.0, total_volume_b=26132.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=23972.0, total_volume_b=10631.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=10000.0, total_volume_b=593.0
Keep Low=> total_count=6, avg_price_diff=92, total_volume_a=430365.0, total_volume_b=119701.0
Keep Low=> total_count=3, avg_price_diff=93, total_volume_a=568681.0, total_volume_b=454879.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=65033.0, total_volume_b=53870.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=10476.0, total_volume_b=14033.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=198738.0, total_volume_b=36157.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=11899.0, total_volume_b=3980.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=21454.0, total_volume_b=49783.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=95021.0, total_volume_b=13132.0
Keep Low=> total_count=11, avg_price_diff=93, total_volume_a=271468.0, total_volume_b=316865.0
Keep Low=> total_count=2, avg_price_diff=94, total_volume_a=414460.0, total_volume_b=157621.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=5682.0, total_volume_b=254723.0
Keep Low=> total_count=4, avg_price_diff=93, total_volume_a=2794485.0, total_volume_b=957051.0
Keep Low=> total_count=14, avg_price_diff=91, total_volume_a=3748344.0, total_volume_b=1440289.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=73768.0, total_volume_b=47233.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=66990.0, total_volume_b=38715.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=66400.0, total_volume_b=20610.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=32835.0, total_volume_b=30100.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=335742.0, total_volume_b=66737.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=50172.0, total_volume_b=52573.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=92972.0, total_volume_b=91023.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=180303.0, total_volume_b=147621.0
Keep Low=> total_count=3, avg_price_diff=95, total_volume_a=136313.0, total_volume_b=18720.0
Keep Low=> total_count=2, avg_price_diff=91, total_volume_a=464406.0, total_volume_b=207899.0
Keep Low=> total_count=28, avg_price_diff=87, total_volume_a=4000916.0, total_volume_b=2159732.0
Keep Low=> total_count=6, avg_price_diff=94, total_volume_a=224543.0, total_volume_b=299437.0
Keep Low=> total_count=7, avg_price_diff=92, total_volume_a=384190.0, total_volume_b=337163.0
Keep Low=> total_count=5, avg_price_diff=92, total_volume_a=48542.0, total_volume_b=471033.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=10234.0, total_volume_b=46640.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=688673.0, total_volume_b=447358.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=63971.0, total_volume_b=57560.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=36562.0, total_volume_b=4469.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=183002.0, total_volume_b=171202.0
Keep Low=> total_count=2, avg_price_diff=91, total_volume_a=367.0, total_volume_b=7520.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=193082.0, total_volume_b=98517.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=136733.0, total_volume_b=52051.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=113282.0, total_volume_b=38947.0
Keep Low=> total_count=2, avg_price_diff=92, total_volume_a=4712.0, total_volume_b=338.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=6882.0, total_volume_b=5000.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=145238.0, total_volume_b=15689.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=30148.0, total_volume_b=5300.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=39062.0, total_volume_b=25612.0
Keep Low=> total_count=6, avg_price_diff=98, total_volume_a=1334176.0, total_volume_b=153564.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=15000.0, total_volume_b=1660.0
Keep Low=> total_count=2, avg_price_diff=91, total_volume_a=65662.0, total_volume_b=11290.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=47345.0, total_volume_b=4243.0
Keep Low=> total_count=15, avg_price_diff=92, total_volume_a=916262.0, total_volume_b=158900.0
Keep Low=> total_count=1, avg_price_diff=87, total_volume_a=88.0, total_volume_b=8648.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=131552.0, total_volume_b=17743.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=28303.0, total_volume_b=9628.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=4782.0, total_volume_b=1500.0
Keep Low=> total_count=1, avg_price_diff=91, total_volume_a=1200.0, total_volume_b=4033.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=936763.0, total_volume_b=262203.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=12360.0, total_volume_b=886.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=102000.0, total_volume_b=11700.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=42671.0, total_volume_b=6210.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=5271.0, total_volume_b=321.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=2300.0, total_volume_b=60.0
Keep Low=> total_count=3, avg_price_diff=93, total_volume_a=26604.0, total_volume_b=25913.0
Keep Low=> total_count=6, avg_price_diff=96, total_volume_a=206965.0, total_volume_b=51802.0
Keep Low=> total_count=1, avg_price_diff=91, total_volume_a=20307.0, total_volume_b=4203.0
Keep Low=> total_count=5, avg_price_diff=97, total_volume_a=11342.0, total_volume_b=25.0
Keep Low=> total_count=2, avg_price_diff=93, total_volume_a=82237.0, total_volume_b=1896.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=5383.0, total_volume_b=565.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=5367.0, total_volume_b=0.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=250.0, total_volume_b=51034.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=637219.0, total_volume_b=214212.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=20258.0, total_volume_b=73.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=10272.0, total_volume_b=25050.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=5161.0, total_volume_b=26640.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=11481.0, total_volume_b=11195.0
Keep Low=> total_count=2, avg_price_diff=93, total_volume_a=17838.0, total_volume_b=15805.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=62784.0, total_volume_b=19321.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=81389.0, total_volume_b=27711.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=910883.0, total_volume_b=243524.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=131711.0, total_volume_b=0.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=303363.0, total_volume_b=4702.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=824639.0, total_volume_b=168170.0
Keep Low=> total_count=1, avg_price_diff=91, total_volume_a=510551.0, total_volume_b=7062.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=130905.0, total_volume_b=44073.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=51572.0, total_volume_b=44190.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=182244.0, total_volume_b=97567.0
Keep Low=> total_count=1, avg_price_diff=92, total_volume_a=578459.0, total_volume_b=135587.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=94408.0, total_volume_b=40.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=151640.0, total_volume_b=41980.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=6600.0, total_volume_b=32.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=6159.0, total_volume_b=2060.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=11696.0, total_volume_b=17900.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=44612.0, total_volume_b=24555.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=1714.0, total_volume_b=30.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=12483.0, total_volume_b=12205.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=20636.0, total_volume_b=7000.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=150642.0, total_volume_b=50.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=72850.0, total_volume_b=1100.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=601949.0, total_volume_b=196578.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=441524.0, total_volume_b=207344.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=13900.0, total_volume_b=572.0
Keep Low=> total_count=1, avg_price_diff=80, total_volume_a=9673.0, total_volume_b=361.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=6060.0, total_volume_b=5000.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=3160.0, total_volume_b=2500.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=1072.0, total_volume_b=0.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=27433.0, total_volume_b=2724.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=5420.0, total_volume_b=0.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=221039.0, total_volume_b=11746.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=5000.0, total_volume_b=4920.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=232504.0, total_volume_b=185551.0
Keep Low=> total_count=6, avg_price_diff=93, total_volume_a=155436.0, total_volume_b=127349.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=1820.0, total_volume_b=2220.0
Keep Low=> total_count=13, avg_price_diff=96, total_volume_a=55689.0, total_volume_b=18093.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=5578.0, total_volume_b=51197.0
Keep Low=> total_count=11, avg_price_diff=97, total_volume_a=207459.0, total_volume_b=111960.0
Keep Low=> total_count=6, avg_price_diff=98, total_volume_a=24612.0, total_volume_b=1245.0
Keep Low=> total_count=10, avg_price_diff=97, total_volume_a=417668.0, total_volume_b=270425.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=5010.0, total_volume_b=0.0
Keep Low=> total_count=7, avg_price_diff=99, total_volume_a=143355.0, total_volume_b=55545.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=8846.0, total_volume_b=250.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=28221.0, total_volume_b=0.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=8033.0, total_volume_b=6406.0
Keep Low=> total_count=5, avg_price_diff=95, total_volume_a=66917.0, total_volume_b=84309.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=112.0, total_volume_b=0.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=10000.0, total_volume_b=9500.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=20000.0, total_volume_b=6616.0
Keep Low=> total_count=4, avg_price_diff=93, total_volume_a=4707.0, total_volume_b=3202.0
Keep Low=> total_count=5, avg_price_diff=96, total_volume_a=123110.0, total_volume_b=116539.0
Keep Low=> total_count=8, avg_price_diff=95, total_volume_a=186084.0, total_volume_b=154833.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=112467.0, total_volume_b=24670.0
Keep Low=> total_count=7, avg_price_diff=96, total_volume_a=51731.0, total_volume_b=146689.0
Keep Low=> total_count=4, avg_price_diff=93, total_volume_a=1696395.0, total_volume_b=882073.0
Keep Low=> total_count=1, avg_price_diff=90, total_volume_a=13779.0, total_volume_b=1827.0
Keep Low=> total_count=4, avg_price_diff=98, total_volume_a=196276.0, total_volume_b=19070.0
Keep Low=> total_count=3, avg_price_diff=94, total_volume_a=256163.0, total_volume_b=165585.0
Keep Low=> total_count=10, avg_price_diff=96, total_volume_a=190329.0, total_volume_b=99080.0
Keep Low=> total_count=7, avg_price_diff=96, total_volume_a=128508.0, total_volume_b=202082.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=16114.0, total_volume_b=60.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=10200.0, total_volume_b=86297.0
Keep Low=> total_count=10, avg_price_diff=95, total_volume_a=1629957.0, total_volume_b=1008395.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=67740.0, total_volume_b=5556.0
Keep Low=> total_count=1, avg_price_diff=89, total_volume_a=9211.0, total_volume_b=900.0
Keep Low=> total_count=5, avg_price_diff=99, total_volume_a=171781.0, total_volume_b=83971.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=22545.0, total_volume_b=26529.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=13557.0, total_volume_b=10368.0
Keep Low=> total_count=4, avg_price_diff=97, total_volume_a=115870.0, total_volume_b=166869.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=935517.0, total_volume_b=535981.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=146187.0, total_volume_b=24886.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=2467.0, total_volume_b=9369.0
